experiment,audit_id,policy,path_id,training_seed,maximum_difference,tolerance,status,detail
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_013_040653995d85,301721597.0,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_013_040653995d85,554911178.0,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_013_040653995d85,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_014_f00647451070,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_014_f00647451070,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_014_f00647451070,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_015_643a837775f9,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_015_643a837775f9,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_015_643a837775f9,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_016_45a90ccef8bd,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_016_45a90ccef8bd,554911178.0,1.8189894035458565e-12,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_016_45a90ccef8bd,1600960620.0,4.365574568510056e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_017_ebd333a3cdba,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_017_ebd333a3cdba,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_017_ebd333a3cdba,1600960620.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_018_9466cee538c9,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_018_9466cee538c9,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_018_9466cee538c9,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_019_9d2b7462a57a,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_019_9d2b7462a57a,554911178.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_019_9d2b7462a57a,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_020_701c8d28bc45,301721597.0,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_020_701c8d28bc45,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_020_701c8d28bc45,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_021_69299bc5d0bf,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_021_69299bc5d0bf,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_021_69299bc5d0bf,1600960620.0,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_022_1b3e72c80b5f,301721597.0,2.273736754432321e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_022_1b3e72c80b5f,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_022_1b3e72c80b5f,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_023_90a8af416c5a,301721597.0,1.8189894035458565e-12,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_023_90a8af416c5a,554911178.0,2.273736754432321e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_023_90a8af416c5a,1600960620.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_024_e90f261f99e2,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_024_e90f261f99e2,554911178.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_024_e90f261f99e2,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_025_0c3eeaae0824,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_025_0c3eeaae0824,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_025_0c3eeaae0824,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_026_770d47ae1768,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_026_770d47ae1768,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_026_770d47ae1768,1600960620.0,4.365574568510056e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_027_df5d670513fa,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_027_df5d670513fa,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_027_df5d670513fa,1600960620.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_028_e9fb02365dd3,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_028_e9fb02365dd3,554911178.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_028_e9fb02365dd3,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_029_b44f60718c5a,301721597.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_029_b44f60718c5a,554911178.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_029_b44f60718c5a,1600960620.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_030_038f4c53d11f,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_030_038f4c53d11f,554911178.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_030_038f4c53d11f,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_031_0a6ff70351b5,301721597.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_031_0a6ff70351b5,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_031_0a6ff70351b5,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_032_efdf826e6bc3,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_032_efdf826e6bc3,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_032_efdf826e6bc3,1600960620.0,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_033_de0c441dba67,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_033_de0c441dba67,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_033_de0c441dba67,1600960620.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_034_a00d80b83640,301721597.0,4.547473508864641e-13,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_034_a00d80b83640,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_034_a00d80b83640,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_035_51fd398978b7,301721597.0,2.9103830456733704e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_035_51fd398978b7,554911178.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_035_51fd398978b7,1600960620.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
5.2.3,full_action_path_replay,Model-guided constrained SAC,test_036_7eb6ac1ca077,301721597.0,1.4551915228366852e-11,1e-06,PASS,Frozen full-action mechanism replay against accepted 5.2.2 trajectory.
